"VMail Message","Day Mins","Eve Mins","Night Mins","Intl Mins","CustServ Calls","Day Calls","Day Charge","Eve Calls","Eve Charge","Night Calls","Night Charge","Intl Calls","Intl Charge","Area Code","Phone","Account Length","Churn","Int'l Plan","VMail Plan","State"
0,139.6,240.9,127.1,8.8,2,94,23.73,112,20.48,88,5.72,4,2.38,408,1260,127,"0",0,0,1
26,183.9,240.7,185.7,15,1,83,31.26,93,20.46,125,8.36,3,4.05,510,1262,138,"0",0,1,0
0,167.6,176,250.9,13.4,2,96,28.49,89,14.96,113,11.29,6,3.62,415,1264,95,"0",0,0,25
0,301.7,167.1,72.2,10.5,1,82,51.29,118,14.2,89,3.25,6,2.84,408,1266,50,"0",0,0,49
42,152.3,267.5,266.9,11.3,7,90,25.89,102,22.74,130,12.01,5,3.05,415,1267,93,"0",0,1,1
0,195.4,212.1,138.4,15.1,1,116,33.22,101,18.03,134,6.23,11,4.08,510,1268,68,"0",0,0,27
0,208.7,275.5,182.5,8,2,97,35.48,83,23.42,122,8.21,3,2.16,408,1269,70,"0",0,0,19
29,190.1,223.2,256.2,14.2,0,87,32.32,123,18.97,130,11.53,6,3.83,415,1270,138,"0",0,1,5
37,185.4,178.5,218.3,8,4,87,31.52,128,15.17,107,9.82,3,2.16,415,1271,141,"0",0,1,37
17,183.2,252.8,156.7,9.7,0,95,31.14,125,21.49,95,7.05,3,2.62,415,1272,112,"0",0,1,4
26,208,185,177.7,8.1,1,115,35.36,113,15.73,144,8,9,2.19,408,1273,1,"0",0,1,9
0,230.3,77.9,247.1,13.2,1,110,39.15,87,6.62,105,11.12,4,3.56,415,1274,70,"0",0,0,44
21,195.7,106.2,157.4,5.3,2,119,33.27,95,9.03,94,7.08,3,1.43,510,1276,52,"0",0,1,7
0,276.1,201.1,231.3,8.9,0,82,46.94,106,17.09,73,10.41,4,2.4,408,1277,97,"1",0,0,45
0,166.1,175.9,243.5,16.2,2,93,28.24,106,14.95,55,10.96,3,4.37,408,1278,105,"0",0,0,36
28,135.9,244.5,207.5,11.5,4,117,23.1,102,20.78,74,9.34,3,3.11,510,1279,77,"1",0,1,46
0,148.2,159.6,197.4,8.6,2,138,25.19,123,13.57,62,8.88,3,2.32,510,1282,148,"0",1,0,15
26,179.7,218.1,212.3,9.3,1,144,30.55,129,18.54,105,9.55,8,2.51,408,1283,162,"1",0,1,33
0,199.8,167.1,271.8,5.5,1,138,33.97,91,14.2,94,12.23,4,1.49,415,1285,80,"0",0,0,26
0,109.1,142.3,91.2,10.9,2,134,18.55,76,12.1,86,4.1,5,2.94,510,1286,67,"0",0,0,24
0,211.7,271.7,203.3,7.4,0,107,35.99,77,23.09,108,9.15,7,2,408,1288,63,"0",0,0,45
16,147.2,160.1,184,7.7,0,103,25.02,96,13.61,120,8.28,2,2.08,408,1289,119,"1",1,1,4
0,254.7,252.2,178.1,8,0,103,43.3,80,21.44,103,8.01,3,2.16,408,1290,133,"1",1,0,1
0,195.1,261.5,203.8,11.4,0,91,33.17,57,22.23,90,9.17,5,3.08,510,1292,69,"0",0,0,4
0,179.3,252.7,227.5,8,0,97,30.48,126,21.48,114,10.24,5,2.16,415,1295,43,"0",0,0,16
0,185.3,219.1,243.6,5.5,0,91,31.5,88,18.62,107,10.96,5,1.49,408,1296,69,"0",0,0,29
25,248.6,119.3,194.3,12,1,91,42.26,115,10.14,83,8.74,1,3.24,510,1298,107,"0",0,1,24
0,145.6,230.9,181.5,11.4,1,102,24.75,87,19.63,86,8.17,7,3.08,415,1299,99,"0",0,0,10
0,164.2,196.2,236.1,8.1,1,116,27.91,153,16.68,119,10.62,1,2.19,415,1300,46,"0",0,0,3
0,221,165.4,235.4,9.7,1,115,37.57,97,14.06,117,10.59,4,2.62,408,1301,55,"0",1,0,33
0,295.4,232.1,204.4,11.5,1,126,50.22,117,19.73,123,9.2,2,3.11,415,1302,39,"1",0,0,38
0,139.8,174.9,201.6,9.4,2,98,23.77,143,14.87,135,9.07,7,2.54,510,1303,92,"0",0,0,14
0,162.3,149.1,255.5,14.8,4,99,27.59,78,12.67,115,11.5,1,4,415,1304,56,"1",0,0,49
0,272.7,236.4,235.5,7.7,0,97,46.36,95,20.09,105,10.6,2,2.08,415,1305,76,"1",0,0,43
33,200.3,226.6,198.8,12.9,2,75,34.05,67,19.26,91,8.95,3,3.48,408,1306,132,"0",1,1,18
12,135.8,200.6,192.4,12.3,2,60,23.09,134,17.05,98,8.66,7,3.32,510,1308,51,"0",1,1,22
0,111.4,175,217.2,5.5,3,133,18.94,66,14.88,106,9.77,6,1.49,510,1309,224,"0",0,0,11
28,156.1,107.1,167.7,14.7,0,89,26.54,114,9.1,95,7.55,3,3.97,510,1310,105,"1",1,1,3
0,191.1,282.8,84.8,12,2,93,32.49,56,24.04,118,3.82,4,3.24,408,1311,117,"0",0,0,45
0,218.8,242.8,85.8,10.3,4,123,37.2,64,20.64,80,3.86,3,2.78,415,1312,135,"0",0,0,1
0,205.4,134.9,310.5,10.3,3,101,34.92,77,11.47,83,13.97,2,2.78,415,1313,146,"0",0,0,13
0,225.2,184.9,143.2,9.9,0,111,38.28,98,15.72,146,6.44,1,2.67,415,1314,147,"1",1,0,24
0,249.9,254.5,273.2,8.9,2,127,42.48,118,21.63,98,12.29,6,2.4,510,1315,68,"1",0,0,29
21,197.9,165.6,208,10.1,0,99,33.64,100,14.08,120,9.36,9,2.73,408,1316,86,"0",0,1,18
0,275.8,189.5,223.9,7.4,2,103,46.89,108,16.11,93,10.08,5,2,415,1317,159,"1",0,0,12
0,207.2,256,211,9.9,1,113,35.22,80,21.76,87,9.49,1,2.67,510,1318,113,"0",0,0,12
39,169.8,65.2,144.4,10.9,1,105,28.87,116,5.54,92,6.5,4,2.94,415,1320,91,"0",0,1,37
28,190.6,237.3,211.6,9.8,2,104,32.4,105,20.17,116,9.52,1,2.65,408,1321,88,"0",0,1,43
45,80.3,153.3,309.2,12.8,2,140,13.65,101,13.03,123,13.91,3,3.46,408,1322,88,"0",0,1,4
36,231.7,225.1,201.7,12.1,0,110,39.39,88,19.13,89,9.08,2,3.27,415,1323,195,"0",0,1,12
0,188.8,217.4,220.1,8.2,4,60,32.1,64,18.48,100,9.9,7,2.21,408,1325,118,"0",0,0,30
0,150.6,169.1,221.2,10.4,8,125,25.6,126,14.37,104,9.95,8,2.81,408,1326,103,"1",0,0,20
0,192,139.5,187.4,5.5,2,89,32.64,88,11.86,102,8.43,4,1.49,510,1327,65,"0",0,0,19
0,211.7,198.7,301.7,6.5,1,100,35.99,101,16.89,136,13.58,9,1.76,415,1328,172,"0",0,0,7
0,175.5,132.3,242.9,11.8,1,103,29.84,120,11.25,96,10.93,3,3.19,415,1329,72,"0",0,0,2
0,189.5,176.3,225.9,14.2,1,99,32.22,117,14.99,112,10.17,2,3.83,408,1331,177,"0",0,0,50
0,101.7,202.8,136.2,9.4,3,105,17.29,99,17.24,119,6.13,6,2.54,415,1332,136,"0",0,0,26
0,131.8,284.3,305.5,11.3,1,82,22.41,119,24.17,101,13.75,2,3.05,415,1334,124,"0",0,0,49
0,154.1,204.2,196.2,9.8,2,104,26.2,112,17.36,92,8.83,4,2.65,408,1336,39,"0",0,0,42
0,188,90.5,150.3,15.3,3,127,31.96,118,7.69,64,6.76,3,4.13,510,1337,110,"0",0,0,3
0,103.1,275,141.1,11.2,1,70,17.53,129,23.38,92,6.35,5,3.02,510,1338,102,"0",0,0,48
0,175.4,159.5,260.6,11.6,0,130,29.82,130,13.56,96,11.73,4,3.13,415,1339,70,"0",0,0,27
0,145.4,209.1,214,10.9,1,93,24.72,98,17.77,96,9.63,1,2.94,415,1340,142,"0",0,0,10
0,250.6,187.9,120.3,7.8,1,85,42.6,50,15.97,131,5.41,5,2.11,510,1341,81,"0",1,0,26
42,130.1,167,244.7,13.6,3,90,22.12,128,14.2,80,11.01,5,3.67,415,1345,108,"1",1,1,23
0,102,113.3,188.6,11.4,2,118,17.34,134,9.63,105,8.49,3,3.08,415,1346,90,"0",0,0,13
30,128.5,188.4,254.4,6.8,1,86,21.85,91,16.01,85,11.45,6,1.84,408,1347,155,"0",0,1,25
0,184.5,200.5,279.2,8.8,2,98,31.37,93,17.04,91,12.56,3,2.38,415,1349,42,"0",0,0,5
0,155,133.4,176.1,7,4,110,26.35,104,11.34,84,7.92,4,1.89,415,1354,52,"1",0,0,14
26,129.3,176.5,154.5,9.6,1,123,21.98,114,15,102,6.95,7,2.59,415,1355,126,"0",1,1,41
0,238,278.5,193.1,11.8,0,82,40.46,94,23.67,134,8.69,10,3.19,510,1356,71,"1",0,0,50
0,211.1,206.9,193.9,5.6,0,103,35.89,108,17.59,70,8.73,4,1.51,415,1357,139,"0",0,0,43
30,198.9,207,159.8,12.6,3,87,33.81,90,17.6,76,7.19,4,3.4,510,1358,107,"0",0,1,40
0,212.8,204.1,156.2,10.2,1,79,36.18,91,17.35,113,7.03,2,2.75,408,1359,147,"0",0,0,38
0,137.4,120,130.3,12.4,3,126,23.36,94,10.2,64,5.86,2,3.35,510,1360,116,"0",0,0,8
0,117.1,249.6,162.2,11.1,3,118,19.91,90,21.22,84,7.3,4,3,408,1362,63,"0",0,0,26
0,175.9,188.3,188.3,11,1,105,29.9,88,16.01,98,8.47,6,2.97,510,1363,158,"0",0,0,40
0,236.6,169.9,212.3,11.1,1,109,40.22,107,14.44,118,9.55,2,3,510,1364,139,"1",0,0,10
0,169.4,184.9,234.3,2,1,102,28.8,144,15.72,89,10.54,7,0.54,415,1365,77,"0",0,0,43
0,129.6,246.2,172.1,9.4,3,79,22.03,99,20.93,124,7.74,10,2.54,415,1366,140,"0",0,0,24
20,133.3,184.1,272.9,13.5,1,63,22.66,123,15.65,107,12.28,2,3.65,510,1367,52,"0",0,1,32
0,167.8,212.9,208.2,13,5,121,28.53,123,18.1,73,9.37,3,3.51,510,1368,103,"0",0,0,13
21,283.2,239.7,149.5,6.3,5,110,48.14,108,20.37,80,6.73,1,1.7,510,1369,85,"0",0,1,30
20,157.8,161.5,271.5,8.7,5,83,26.83,56,13.73,100,12.22,2,2.35,408,1370,113,"1",0,1,38
0,237.8,208.9,167.8,15.6,2,92,40.43,119,17.76,86,7.55,6,4.21,415,1371,49,"1",1,0,46
0,221.1,178.6,202.7,7.4,1,106,37.59,48,15.18,90,9.12,3,2,510,1372,60,"0",0,0,11
0,118,248.1,214.4,5.3,1,133,20.06,99,21.09,122,9.65,5,1.43,510,1374,66,"0",0,0,42
4,141.3,230.4,223.7,9.4,3,96,24.02,88,19.58,85,10.07,3,2.54,510,1376,114,"0",0,1,46
0,272.5,226.1,159.1,16.4,3,119,46.33,94,19.22,94,7.16,5,4.43,415,1377,112,"1",0,0,48
16,118.9,228.3,180.1,8.2,2,112,20.21,97,19.41,111,8.1,5,2.21,408,1378,101,"0",0,1,17
0,7.9,136.4,156.6,12.1,0,100,1.34,83,11.59,89,7.05,1,3.27,415,1379,70,"0",0,0,24
30,144.5,262.3,226.5,12,2,35,24.57,101,22.3,82,10.19,7,3.24,415,1381,124,"0",0,1,17
0,140.7,210.9,229.9,12.4,2,88,23.92,98,17.93,125,10.35,4,3.35,415,1382,99,"0",0,0,26
0,169.2,216.8,179.4,12.6,1,123,28.76,83,18.43,107,8.07,3,3.4,510,1383,150,"0",0,0,13
0,220.8,148.5,183.9,7.6,2,77,37.54,87,12.62,100,8.28,3,2.05,510,1384,81,"0",0,0,4
0,96.7,193.8,171.7,9.7,2,97,16.44,95,16.47,88,7.73,3,2.62,415,1389,85,"0",0,0,39
0,82.7,194.6,159,10.9,0,116,14.06,95,16.54,54,7.15,9,2.94,408,1390,160,"0",0,0,27
0,174.3,186.6,258.2,12.9,3,95,29.63,128,15.86,105,11.62,5,3.48,408,1393,156,"0",0,0,10
0,190.6,161.7,189.9,13,1,100,32.4,104,13.74,136,8.55,6,3.51,415,1394,33,"0",1,0,25
0,133.4,204.6,196.9,11.1,1,102,22.68,71,17.39,103,8.86,7,3,415,1395,119,"0",0,0,10
27,204.6,136,210.5,6.6,3,96,34.78,93,11.56,82,9.47,2,1.78,510,1396,91,"0",0,1,39
0,130,185.3,178.7,8.3,0,110,22.1,88,15.75,105,8.04,4,2.24,415,1398,82,"0",0,0,14
0,194.2,193.8,192,9.3,3,98,33.01,95,16.47,123,8.64,7,2.51,415,1399,86,"0",0,0,11
0,183.8,123.5,160.7,6.1,1,111,31.25,92,10.5,105,7.23,2,1.65,408,1400,134,"0",0,0,19
0,196.5,190,163.2,10.8,2,82,33.41,89,16.15,99,7.34,2,2.92,415,1401,92,"0",0,0,25
0,202.4,260.2,177.4,9.2,3,118,34.41,67,22.12,112,7.98,5,2.48,510,1403,80,"0",0,0,8
39,167.4,172.7,192.6,9.5,3,113,28.46,94,14.68,113,8.67,4,2.57,415,1404,165,"0",0,1,23
30,191.7,193,149.4,11.1,1,109,32.59,86,16.41,93,6.72,4,3,415,1406,41,"0",0,1,42
26,189.1,178.2,199.3,11.1,1,112,32.15,97,15.15,104,8.97,4,3,415,1408,104,"0",0,1,10
0,127.7,182.9,172.9,10.6,1,67,21.71,90,15.55,92,7.78,7,2.86,408,1409,115,"0",0,0,26
23,153.6,216.9,161.3,12.6,2,93,26.11,88,18.44,91,7.26,3,3.4,415,1411,159,"0",0,1,46
36,171.2,185.8,227.6,10.8,1,138,29.1,102,15.79,97,10.24,3,2.92,408,1412,87,"0",1,1,19
0,328.1,151.7,303.5,8.7,1,106,55.78,89,12.89,114,13.66,3,2.35,510,1413,93,"1",0,0,32
37,201.2,280.1,154.2,11.8,1,76,34.2,122,23.81,110,6.94,1,3.19,415,1415,57,"0",0,1,0
0,217.6,279,250.7,10.4,2,87,36.99,71,23.72,65,11.28,4,2.81,408,1416,162,"1",0,0,2
0,145,209.1,328.5,14.6,1,133,24.65,92,17.77,112,14.78,2,3.94,415,1417,60,"0",0,0,17
0,203.5,289.6,212.9,8.7,3,89,34.6,69,24.62,71,9.58,3,2.35,510,1418,81,"0",0,0,9
0,240.1,180.4,133.4,8,3,115,40.82,91,15.33,122,6,6,2.16,415,1419,132,"0",0,0,45
21,126.3,209.6,192.5,10.6,1,84,21.47,102,17.82,129,8.66,2,2.86,415,1422,121,"0",0,1,40
15,88.1,175.9,269.9,9.7,2,125,14.98,142,14.95,85,12.15,1,2.62,510,1423,105,"0",0,1,9
26,236.8,263.4,181.1,11.2,1,61,40.26,97,22.39,91,8.15,8,3.02,415,1425,51,"0",0,1,17
0,206.5,180.2,220.6,12.2,3,125,35.11,113,15.32,95,9.93,4,3.29,510,1427,103,"0",0,0,32
27,159.7,168.8,244.1,9.6,3,102,27.15,113,14.35,127,10.98,9,2.59,510,1428,164,"0",0,1,1
27,204.7,209.4,212.9,7,2,118,34.8,91,17.8,67,9.58,2,1.89,415,1429,116,"0",0,1,1
0,213.2,120.7,244.4,7.5,1,79,36.24,116,10.26,102,11,4,2.03,408,1430,121,"0",0,0,17
0,140.2,213.9,120,7.1,1,97,23.83,102,18.18,126,5.4,2,1.92,408,1432,90,"0",0,0,20
0,197.7,127.6,142.1,13.5,1,101,33.61,83,10.85,103,6.39,3,3.65,415,1433,82,"0",0,0,6
25,203.8,267.1,225.1,7.3,0,118,34.65,48,22.7,105,10.13,5,1.97,510,1434,127,"0",0,1,41
34,268.4,222.2,117.6,10.3,0,112,45.63,108,18.89,102,5.29,3,2.78,510,1435,125,"0",0,1,32
0,114.4,127.7,253.1,10.1,2,122,19.45,154,10.85,109,11.39,5,2.73,415,1436,90,"0",0,0,23
0,138.9,208.9,232.4,9.2,2,65,23.61,109,17.76,82,10.46,3,2.48,415,1437,67,"0",0,0,13
0,164.5,230.9,149.9,9.9,4,95,27.97,87,19.63,91,6.75,3,2.67,408,1439,93,"0",0,0,37
0,190.5,178.4,162.4,13.1,1,91,32.39,75,15.16,113,7.31,5,3.54,415,1440,75,"0",0,0,8
0,181.1,314.4,246.7,4.2,2,121,30.79,109,26.72,81,11.1,9,1.13,510,1441,132,"0",0,0,22
0,177.1,114.7,153.6,6.5,3,131,30.11,122,9.75,88,6.91,6,1.76,408,1442,162,"0",0,0,24
28,198.2,139.1,199.1,8.8,2,107,33.69,123,11.82,139,8.96,1,2.38,510,1445,73,"0",0,1,11
0,234.1,200.2,237.4,13.1,2,101,39.8,121,17.02,89,10.68,9,3.54,415,1447,122,"0",0,0,34
0,200.1,300.9,236,11.9,0,72,34.02,120,25.58,68,10.62,5,3.21,415,1448,109,"0",0,0,5
0,148.3,181.6,155.6,8.3,3,83,25.21,79,15.44,104,7,6,2.24,510,1450,52,"0",0,0,22
24,174.6,176.6,214.4,8.8,2,76,29.68,114,15.01,91,9.65,5,2.38,415,1451,136,"0",0,1,40
0,109,265.8,228.3,12.6,1,69,18.53,98,22.59,80,10.27,2,3.4,408,1452,146,"0",0,0,27
0,162.3,212.5,214.7,11.1,4,99,27.59,95,18.06,114,9.66,8,3,408,1453,105,"0",0,0,43
0,210.8,189.6,157.6,16.4,2,84,35.84,98,16.12,99,7.09,3,4.43,415,1454,48,"0",0,0,50
0,192.4,156.9,175.8,11,0,111,32.71,87,13.34,82,7.91,6,2.97,415,1458,141,"0",0,0,36
0,236.2,189.4,153.6,13.3,0,122,40.15,110,16.1,104,6.91,4,3.59,408,1459,98,"0",0,0,30
0,126.1,274.7,184.4,9.8,1,112,21.44,126,23.35,95,8.3,4,2.65,415,1460,85,"0",0,0,5
0,290.4,253.9,263.3,10.1,3,108,49.37,92,21.58,126,11.85,5,2.73,510,1461,71,"1",0,0,4
30,60.6,165.9,132.8,13.3,0,113,10.3,96,14.1,99,5.98,7,3.59,408,1462,112,"0",0,1,10
0,148.4,193.8,206,6.9,0,95,25.23,98,16.47,106,9.27,6,1.86,415,1463,110,"0",0,0,22
0,119.3,185.1,157,10.9,2,82,20.28,111,15.73,74,7.07,4,2.94,510,1466,105,"0",0,0,48
0,242.5,232.9,154,9.6,0,82,41.23,97,19.8,86,6.93,7,2.59,408,1467,40,"0",0,0,10
18,222.1,160.6,218.8,13.6,0,89,37.76,109,13.65,102,9.85,2,3.67,408,1468,128,"1",1,1,21
0,103.7,127,329.3,14.4,0,93,17.63,107,10.8,66,14.82,1,3.89,415,1471,126,"0",0,0,33
0,289.8,255.6,242.8,11.7,2,101,49.27,115,21.73,76,10.93,4,3.16,408,1473,60,"1",0,0,2
0,260.9,168.5,178.3,13.3,3,85,44.35,103,14.32,91,8.02,5,3.59,408,1474,123,"0",0,0,14
0,195.6,126.4,148.6,14.2,1,71,33.25,74,10.74,87,6.69,4,3.83,510,1476,29,"0",0,0,23
0,222.2,162.5,184.9,11.9,4,96,37.77,111,13.81,120,8.32,7,3.21,415,1477,111,"0",0,0,27
0,90.4,276.2,146.5,12.7,1,108,15.37,77,23.48,111,6.59,2,3.43,510,1479,46,"0",0,0,45
0,106.1,157.6,192.5,8.1,1,95,18.04,113,13.4,69,8.66,3,2.19,408,1481,125,"0",0,0,1
0,27,160.9,279.5,10.7,3,117,4.59,97,13.68,96,12.58,3,2.89,415,1482,43,"0",0,0,0
27,140.1,223.4,257.9,3.8,1,59,23.82,111,18.99,73,11.61,10,1.03,415,1483,127,"0",0,1,8
0,196.7,205.9,216.6,11.2,3,85,33.44,74,17.5,112,9.75,5,3.02,408,1484,46,"0",0,0,12
26,131.2,106.5,221.7,10.2,2,98,22.3,97,9.05,96,9.98,6,2.75,408,1485,73,"0",0,1,17
0,239.8,251.8,168.6,10.9,1,70,40.77,99,21.4,112,7.59,10,2.94,415,1486,93,"0",0,0,35
31,193,224.8,197.6,10.3,2,99,32.81,87,19.11,91,8.89,8,2.78,510,1487,129,"0",0,1,34
0,199.9,288.4,180.6,11.3,1,108,33.98,80,24.51,103,8.13,7,3.05,415,1489,43,"0",0,0,7
0,252.3,207,284.6,12,3,120,42.89,112,17.6,95,12.81,5,3.24,510,1490,92,"1",1,0,13
0,197.7,136.7,244.4,13.2,4,64,33.61,126,11.62,81,11,5,3.56,415,1491,48,"0",0,0,12
29,111.1,217.9,248.1,6.6,2,105,18.89,101,18.52,108,11.16,3,1.78,510,1492,98,"0",0,1,1
0,96.5,210.2,146.4,12.5,1,86,16.41,133,17.87,106,6.59,3,3.38,415,1493,100,"1",0,0,17
0,156.9,122.2,189.1,11.3,3,109,26.67,87,10.39,103,8.51,5,3.05,415,1494,79,"0",0,0,4
0,123.3,170,165.9,12.7,1,78,20.96,85,14.45,78,7.47,2,3.43,415,1495,164,"0",0,0,13
0,206.9,167.7,155.7,10.9,0,134,35.17,105,14.25,86,7.01,4,2.94,408,1496,89,"0",1,0,39
0,144,224.7,227.7,10,1,102,24.48,73,19.1,91,10.25,7,2.7,408,1497,96,"0",0,0,27
33,299.5,163.4,146.7,11.6,0,83,50.92,84,13.89,88,6.6,5,3.13,415,1498,120,"0",0,1,9
0,226,304.6,181.2,12.6,2,127,38.42,83,25.89,132,8.15,4,3.4,415,1499,212,"1",0,0,46
0,137.6,143.5,273.7,9.6,2,106,23.39,94,12.2,110,12.32,6,2.59,415,1500,72,"0",0,0,33
0,197.6,246.5,285.3,12.5,2,126,33.59,112,20.95,104,12.84,8,3.38,408,1501,126,"0",1,0,27
0,251.3,252.5,118.3,9.9,3,69,42.72,96,21.46,112,5.32,1,2.67,510,1506,115,"1",1,0,33
0,171.2,243.5,178.2,13,2,103,29.1,121,20.7,92,8.02,3,3.51,415,1507,160,"0",0,0,5
0,191.4,168.5,109.3,10.3,1,114,32.54,138,14.32,99,4.92,3,2.78,415,1508,173,"0",0,0,7
0,177.4,226.2,254.1,10.9,0,125,30.16,104,19.23,72,11.43,4,2.94,415,1509,70,"0",0,0,10
0,182.1,211.5,207.4,6.8,1,89,30.96,104,17.98,124,9.33,1,1.84,510,1510,41,"0",0,0,36
0,47.8,178.9,152.6,13.3,0,120,8.13,123,15.21,96,6.87,7,3.59,510,1512,47,"1",1,0,0
0,121.8,89.3,150.7,10.3,1,97,20.71,97,7.59,92,6.78,5,2.78,510,1513,160,"0",0,0,50
0,164.9,210.4,229.4,7.8,2,68,28.03,86,17.88,104,10.32,4,2.11,415,1514,93,"0",0,0,28
0,101.1,263.2,137.7,7.3,0,121,17.19,110,22.37,74,6.2,5,1.97,510,1515,80,"0",0,0,27
24,92.3,193.1,99.3,11.6,2,88,15.69,98,16.41,119,4.47,3,3.13,415,1516,54,"0",0,1,35
29,219.2,206,192.4,15,1,102,37.26,109,17.51,117,8.66,5,4.05,510,1518,157,"0",0,1,37
0,146.5,284.5,176,14,3,101,24.91,142,24.18,98,7.92,6,3.78,510,1519,138,"0",0,0,39
31,172.3,266.2,228.2,11.8,1,116,29.29,91,22.63,90,10.27,5,3.19,415,1520,92,"0",0,1,11
0,232.1,327.1,226.5,10.9,3,74,39.46,88,27.8,119,10.19,2,2.94,415,1521,41,"1",0,0,35
0,123.8,319,237.6,7.3,2,107,21.05,125,27.12,78,10.69,4,1.97,510,1522,91,"0",0,0,28
0,96,177,162.2,9.7,3,117,16.32,68,15.05,127,7.3,4,2.62,510,1523,127,"0",0,0,8
27,93.4,252,189,10.9,1,106,15.88,92,21.42,104,8.5,1,2.94,408,1524,88,"0",0,1,33
0,257.9,211.6,189.3,9.4,2,92,43.84,71,17.99,104,8.52,2,2.54,408,1525,123,"0",0,0,14
10,182.9,292.4,142.3,11.5,0,54,31.09,68,24.85,116,6.4,4,3.11,415,1526,132,"0",0,1,1
0,241.2,174.3,245.3,8.5,2,105,41,85,14.82,59,11.04,4,2.3,415,1528,110,"0",0,0,45
0,89.5,180.8,193.1,14,2,128,15.22,137,15.37,94,8.69,3,3.78,510,1529,116,"0",0,0,10
0,145,294.3,239.8,11,4,103,24.65,93,25.02,120,10.79,2,2.97,510,1531,97,"1",1,0,47
0,159.5,119.7,173.9,6.8,2,99,27.12,149,10.17,126,7.83,3,1.84,510,1532,43,"0",0,0,40
0,176.2,236,152.5,10.6,1,120,29.95,138,20.06,104,6.86,4,2.86,408,1534,67,"0",0,0,13
0,152.1,121,198,9.8,0,95,25.86,105,10.29,126,8.91,5,2.65,408,1535,166,"0",0,0,34
0,171.7,144.5,157.9,6.8,3,78,29.19,86,12.28,106,7.11,3,1.84,510,1536,103,"0",1,0,25
27,213,226.2,189.8,11.1,4,121,36.21,101,19.23,99,8.54,3,3,415,1537,112,"0",0,1,49
0,175.9,285.2,150.8,13,1,111,29.9,115,24.24,122,6.79,7,3.51,415,1539,90,"0",0,0,49
22,189.6,179,179.6,11.4,2,42,32.23,137,15.22,126,8.08,5,3.08,415,1541,137,"0",0,1,31
24,176.1,159.4,269.1,12.1,0,109,29.94,81,13.55,94,12.11,9,3.27,415,1543,97,"0",0,1,22
0,143.6,134.3,215.6,15.5,2,80,24.41,65,11.42,84,9.7,5,4.19,510,1545,68,"0",0,0,1
0,137.3,212.2,152.7,10.5,1,100,23.34,129,18.04,92,6.87,2,2.84,415,1546,120,"0",0,0,4
0,237.8,223.5,217.4,10.2,2,92,40.43,155,19,90,9.78,6,2.75,408,1547,41,"0",0,0,46
0,203.7,216.4,154.2,7.6,2,92,34.63,97,18.39,66,6.94,5,2.05,510,1548,80,"0",0,0,25
25,191.3,250.7,249.4,17.6,2,95,32.52,136,21.31,86,11.22,5,4.75,415,1549,83,"0",0,1,1
0,209.1,205,119.4,7.8,2,141,35.55,93,17.43,111,5.37,3,2.11,510,1550,109,"0",1,0,33
33,88.8,109.6,172.7,7.1,3,104,15.1,94,9.32,107,7.77,9,1.92,510,1551,66,"0",0,1,38
0,97.2,155.6,261.6,12.4,0,88,16.52,85,13.23,105,11.77,5,3.35,510,1552,104,"0",0,0,11
0,224.3,185.7,159.4,10,2,112,38.13,103,15.78,83,7.17,1,2.7,510,1553,127,"0",0,0,7
13,207.6,152.7,232.8,9.7,1,65,35.29,77,12.98,95,10.48,3,2.62,408,1554,117,"0",0,1,8
0,268.1,120.5,220.8,14.4,2,95,45.58,126,10.24,121,9.94,6,3.89,510,1555,128,"0",0,0,0
0,166.7,179.3,242.7,6.8,4,61,28.34,88,15.24,131,10.92,7,1.84,415,1556,88,"1",0,0,36
0,267.1,180.4,230.6,17.3,1,104,45.41,131,15.33,106,10.38,4,4.67,408,1557,61,"1",0,0,43
0,147.1,199.7,160.7,13.7,0,80,25.01,100,16.97,106,7.23,7,3.7,415,1558,78,"0",0,0,27
0,156.4,171,196.1,8.6,2,108,26.59,116,14.54,96,8.82,4,2.32,415,1559,70,"0",0,0,24
0,239.3,195.7,232.6,10.9,1,84,40.68,85,16.63,104,10.47,3,2.94,510,1560,148,"0",0,0,0
20,239.1,209.1,268.2,13.3,5,105,40.65,111,17.77,130,12.07,3,3.59,408,1561,152,"0",0,1,49
0,92.6,177.6,159.8,14.4,3,85,15.74,92,15.1,72,7.19,4,3.89,510,1562,113,"0",0,0,15
0,209.4,211.5,291.2,7.2,1,133,35.6,121,17.98,123,13.1,4,1.94,510,1563,75,"0",0,0,12
0,62.9,202.9,259,8.9,1,112,10.69,111,17.25,58,11.66,8,2.4,415,1564,63,"0",1,0,8
28,202.3,69.2,257.6,6.7,1,97,34.39,84,5.88,64,11.59,3,1.81,415,1565,97,"0",0,1,15
0,136.1,181.4,131.4,11.3,0,116,23.14,93,15.42,108,5.91,4,3.05,415,1566,166,"0",0,0,23
0,276.5,195.6,210.3,7.2,1,122,47.01,79,16.63,78,9.46,3,1.94,415,1569,80,"1",1,0,48
0,210.9,329.3,127.1,9.4,4,85,35.85,69,27.99,78,5.72,5,2.54,408,1571,100,"0",0,0,9
26,243.5,236.8,173.3,9,1,137,41.4,108,20.13,149,7.8,9,2.43,510,1573,32,"0",0,1,28
0,197,203.7,202,8.7,3,97,33.49,107,17.31,105,9.09,3,2.35,408,1574,18,"0",0,0,21
